"Date","League","Type","Apprentice.Cartographer.s.Seal","Apprentice.Cartographer.s.Sextant","Armourer.s.Scrap","Blacksmith.s.Whetstone","Blessed.Orb","Cartographer.s.Chisel","Chromatic.Orb","Divine.Orb","Exalted.Orb","Gemcutter.s.Prism","Glassblower.s.Bauble","Jeweller.s.Orb","Journeyman.Cartographer.s.Seal","Journeyman.Cartographer.s.Sextant","Master.Cartographer.s.Seal","Master.Cartographer.s.Sextant","Offering.to.the.Goddess","Orb.of.Alchemy","Orb.of.Alteration","Orb.of.Augmentation","Orb.of.Chance","Orb.of.Fusing","Orb.of.Regret","Orb.of.Scouring","Orb.of.Transmutation","Perandus.Coin","Portal.Scroll","Regal.Orb","Scroll.of.Wisdom","Silver.Coin","Stacked.Deck","Vaal.Orb","Ancient.Orb","Ancient.Reliquary.Key","Annulment.Shard","Blessing.of.Chayula","Blessing.of.Esh","Blessing.of.Tul","Blessing.of.Uul.Netol","Blessing.of.Xoph","Engineer.s.Orb","Eternal.Orb","Exalted.Shard","Harbinger.s.Orb","Mirror.of.Kalandra","Mirror.Shard","Orb.of.Annulment","Orb.of.Binding","Orb.of.Horizons","Timeworn.Reliquary.Key","Timeless.Karui.Emblem","Abrasive.Catalyst","Awakened.Sextant","Awakener.s.Orb","Crusader.s.Exalted.Orb","Fertile.Catalyst","Hunter.s.Exalted.Orb","Imbued.Catalyst","Intrinsic.Catalyst","Prime.Sextant","Prismatic.Catalyst","Redeemer.s.Exalted.Orb","Simple.Sextant","Tempering.Catalyst","Turbulent.Catalyst","Warlord.s.Exalted.Orb"
2016-11-19,"Standard","Currency",0,0.99849,0.01248,0.02482,0.3137,0.31852,0.10773,21.09167,69.21111,1.353,0.14103,0.11816,0,1.9905,0,4.9925,5,0.30997,0.07786,0.02508,0.24674,0.48575,1.77886,0.93857,0.02006,0.01192,0.00755,0.98087,0.00499,0.16796,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-20,"Standard","Currency",0,0.98338,0.01246,0.02489,0.32418,0.31441,0.10938,21.71311,69,1.3906,0.14988,0.11785,0,2,0,5,5,0.30335,0.08095,0.025,0.24999,0.5,1.79927,0.93749,0.02486,0.01216,0.00864,0.99922,0.00489,0.17323,0,1.42574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-21,"Standard","Currency",0,0.94815,0.01246,0.02341,0.30938,0.32251,0.11554,21.27989,68.99239,1.39203,0.13727,0.11841,0,2,0,5,5,0.30947,0.08323,0.02848,0.25,0.5,1.81574,0.96666,0.02242,0.0125,0.00929,0.9984,0.00478,0.18504,0,1.45082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-22,"Standard","Currency",0,0.97864,0.01246,0.02254,0.33143,0.32258,0.12285,20.59683,68.78571,1.4278,0.10622,0.12344,0,1.98961,0,5,5,0.3079,0.08339,0.02834,0.25,0.5,1.88841,0.98852,0.02414,0.01075,0.00918,1,0.005,0.17767,0,1.47721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,"Standard","Currency",0,0.93353,0.0125,0.02479,0.33375,0.32242,0.12748,20.89538,68.70308,1.3501,0.11249,0.12426,0,1.99105,0,5,5,0.3024,0.08696,0.02698,0.24945,0.5,1.84401,0.98072,0.025,0.01227,0.01159,1,0.00501,0.19607,0,1.40923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-24,"Standard","Currency",0,1,0.0125,0.025,0.33333,0.32258,0.12506,21.03509,68.41403,1.46398,0.1414,0.12338,0,2,0,5.34386,5,0.31006,0.09034,0.02955,0.24706,0.5,1.9164,1,0.025,0.01109,0.0109,0.98947,0.00629,0.19625,0,1.45895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-25,"Standard","Currency",0,0.99474,0.01249,0.02474,0.33251,0.32383,0.12743,20.9193,68.24825,1.51333,0.14248,0.1247,0,2,0,5.10526,5,0.31305,0.09099,0.02525,0.25004,0.5,1.85856,0.99586,0.02445,0.01017,0.01056,0.98367,0.00627,0.18403,0,1.42764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-26,"Standard","Currency",0,1,0.01248,0.0251,0.32256,0.33158,0.12896,21.33571,68.01607,1.47786,0.15636,0.1238,0,2,0,5.32321,5,0.30125,0.09367,0.02555,0.24911,0.5,1.8326,0.97856,0.02462,0.01,0.01547,0.99273,0.00665,0.18057,0,1.42332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-27,"Standard","Currency",0,1,0.01238,0.02503,0.32621,0.32965,0.12559,21.4,68,1.44695,0.15576,0.12468,0,2.00763,0,5.86949,5,0.30568,0.0975,0.02761,0.24814,0.49938,1.90881,0.98141,0.02059,0.01,0.01004,1,0.0063,0.1801,0,1.44172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,"Standard","Currency",0,1,0.01315,0.025,0.3328,0.32863,0.12804,20.27895,68,1.48868,0.15404,0.12466,0,2.03158,0,6,5,0.3064,0.09712,0.02653,0.24948,0.5,1.93728,0.9979,0.02089,0.01,0.0102,1,0.00507,0.18739,0,1.46165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,"Standard","Currency",0,0.92902,0.00928,0.01607,0.2841,0.27992,0.10575,21.99828,71.42466,1.30395,0.0814,0.12497,0,2,0,6.03966,4.9931,0.23795,0.08333,0.02424,0.21823,0.5,1.7472,0.86476,0.01027,0.00967,0.00774,1,0.00382,0.16353,0,1.37647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Standard","Currency",0,0.87437,0.00831,0.0143,0.2913,0.28418,0.11753,21.9614,72,1.3,0.07455,0.125,0,2,0,6.39474,4.93214,0.24493,0.08333,0.02577,0.21295,0.5,1.72851,0.98063,0.01174,0.00948,0.00741,1,0.0039,0.16696,0,1.39693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Standard","Currency",0,0.94541,0.00991,0.01719,0.31561,0.29214,0.12513,22.075,71.66964,1.28232,0.08805,0.1299,0,2,0,6.29196,4.65965,0.24804,0.08715,0.02411,0.23975,0.5,1.80649,0.97629,0.01469,0.00908,0.00935,1,0.00414,0.17683,0,1.40429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-05,"Standard","Currency",0,0.99435,0.01012,0.01859,0.31298,0.3096,0.13267,22.11607,71.78661,1.04393,0.09519,0.12899,0,2,0,5.47321,4.17946,0.25,0.08948,0.02397,0.24639,0.5,1.77432,0.89254,0.01912,0.01047,0.00881,0.9987,0.0062,0.19093,0,1.36505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,"Standard","Currency",0,0.86829,0.01059,0.01665,0.30458,0.32947,0.1256,22.51186,73.40339,1.31085,0.07942,0.13226,0,2,0,5.15254,4.21102,0.25,0.08593,0.02374,0.23697,0.5,1.81017,0.89846,0.02116,0.01388,0.00886,0.99908,0.00404,0.19423,0,1.3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-07,"Standard","Currency",0,0.9369,0.01082,0.01286,0.30524,0.33183,0.12493,22,74.63393,1.40196,0.07798,0.12758,0,2,0,5.29643,4.97857,0.24941,0.08674,0.02414,0.24399,0.5,1.88987,0.9802,0.0195,0.01149,0.00832,1,0.0041,0.19169,0,1.33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-08,"Standard","Currency",0,0.67535,0.00948,0.0125,0.32857,0.33197,0.12184,22.14107,75.03393,1.41964,0.09177,0.12735,0,2,0,5.3125,4.93304,0.24368,0.08201,0.02343,0.24754,0.5,1.90371,0.95869,0.01735,0.01166,0.00763,1,0.00406,0.18217,0,1.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-09,"Standard","Currency",0,0.58058,0.0093,0.0125,0.33333,0.33333,0.12417,21.98214,77.94464,1.46911,0.09784,0.12575,0,2,0,6.2,4.96429,0.25,0.07932,0.02265,0.249,0.5,1.85973,0.95524,0.01529,0.00978,0.00819,1.0467,0.004,0.17449,0,1.31756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Standard","Currency",0,0.63299,0.01143,0.01607,0.32309,0.33289,0.12029,21.8375,79.74464,1.43581,0.0905,0.12911,0,1.83125,0,5.50446,4.97818,0.25,0.08277,0.02291,0.24909,0.5,1.79107,0.98661,0.0185,0.01027,0.00996,0.99821,0.00446,0.16787,0,1.30054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Standard","Currency",0,0.75524,0.01142,0.01993,0.3157,0.33333,0.11963,21.72182,79.53758,1.42327,0.0973,0.12761,0,1.72818,0,5.39818,5,0.2504,0.08016,0.02354,0.25065,0.49978,1.8,0.96139,0.01797,0.01067,0.009,1,0.00441,0.17821,0,1.30224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,"Standard","Currency",0,0.77743,0.01096,0.02072,0.33333,0.33333,0.11483,22,79.32061,1.477,0.10015,0.125,0,1.77927,0,5.98182,5,0.25666,0.08338,0.02296,0.25,0.5,1.80127,0.93342,0.01677,0.01,0.01049,0.99909,0.00467,0.16997,0,1.30418,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-13,"Standard","Currency",0,0.90867,0.01117,0.0237,0.33333,0.3327,0.11386,21.90179,81.525,1.49875,0.13003,0.125,0,1.99714,0,6.68036,4.875,0.26337,0.08296,0.02363,0.25,0.5,1.8,0.94164,0.01895,0.01035,0.01084,0.94535,0.00499,0.19521,0,1.34259,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,"Standard","Currency",0,0.9098,0.01144,0.02313,0.33381,0.33263,0.10745,21.53929,83.83929,1.47643,0.13631,0.12498,0,2.00607,0,5.97679,4.98909,0.29533,0.0812,0.02355,0.24777,0.49328,1.79786,0.95661,0.01875,0.01,0.01117,0.99967,0.005,0.18602,0,1.41196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,"Standard","Currency",0,0.94258,0.01128,0.02393,0.33035,0.33333,0.10506,21.82632,82.32924,1.4914,0.12167,0.125,0,1.8707,0,5.37281,5,0.31989,0.08259,0.02571,0.24868,0.49122,1.80886,0.93721,0.02419,0.00999,0.01103,1,0.005,0.18692,0,1.40094,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,"Standard","Currency",0,0.96477,0.0113,0.02434,0.33261,0.33322,0.11183,22.415,84.05,1.46567,0.11082,0.12428,0,2.00717,0,6.08917,4.82542,0.32582,0.08283,0.02543,0.24882,0.48141,1.79683,0.92954,0.02521,0.01011,0.01188,1,0.005,0.18938,0,1.3975,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Standard","Currency",0,0.96396,0.01204,0.02462,0.36363,0.33333,0.10746,21.73036,84.31429,1.40768,0.11463,0.12418,0,2.00946,0,5.71607,5,0.32709,0.08292,0.02317,0.24944,0.48324,1.78545,0.94288,0.02028,0.01,0.09175,1,0.00501,0.18538,0,1.39607,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Standard","Currency",0,0.94129,0.01199,0.02527,0.41594,0.32894,0.10557,21.97273,84.48182,1.38273,0.17092,0.125,0,2,0,5.29273,5,0.33333,0.0804,0.02368,0.25004,0.49009,1.72827,0.99042,0.02005,0.01,0.01001,1,0.005,0.18742,0,1.33794,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19,"Standard","Currency",0,0.85298,0.01184,0.02462,0.36415,0.33231,0.10423,21.72456,85.25439,1.33918,0.11626,0.12477,0,2,0,5.17719,5,0.31558,0.07692,0.02353,0.25,0.48208,1.7993,0.99018,0.02042,0.00999,0.00975,1,0.0048,0.16651,0,1.39,0,0,0,0,5,45.64516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-20,"Standard","Currency",0,0.87308,0.01153,0.02441,0.30958,0.33047,0.1088,22,88.51071,1.38035,0.09875,0.12471,0,2,0,5.99464,5,0.32591,0.07918,0.02235,0.24998,0.48529,1.72545,1,0.02038,0.00998,0.01054,0.99205,0.00477,0.1946,0,1.39917,0,0,0,0,5,45.25472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,"Standard","Currency",0,0.70636,0.01427,0.02463,0.32588,0.32502,0.1087,21.98545,87.99455,1.36951,0.10088,0.12352,0,2,0,6.22727,5,0.30104,0.0835,0.02516,0.24976,0.47697,1.70064,0.99929,0.02005,0.01004,0.01091,1,0.00499,0.1602,0,1.41218,0,0,0,0,0,47.15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-22,"Standard","Currency",0,0.66378,0.01472,0.024,0.29067,0.31483,0.10015,20.84,89.79636,1.40964,0.08943,0.11815,0,1.96764,0,6.14727,5,0.32086,0.08123,0.02521,0.24962,0.47715,1.719,0.93007,0.02054,0.01049,0.00999,1,0.00479,0.15182,0,1.37639,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,"Standard","Currency",0,0.91537,0.01304,0.02273,0.30103,0.32382,0.10033,21.92909,89.71091,1.44045,0.09645,0.11363,0,2,0,5.77909,5,0.32157,0.08241,0.0255,0.24963,0.48194,1.71382,0.84749,0.01914,0.01,0.01008,1,0.00443,0.19333,0,1.36215,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Standard","Currency",0,0.84261,0.0125,0.025,0.31729,0.33024,0.09986,21.97627,89.02542,1.45449,0.10737,0.11481,0,2,0,5.26441,5,0.31301,0.08271,0.02457,0.24767,0.48838,1.69873,0.85329,0.01909,0.01,0.01008,1,0.00496,0.16732,0,1.3,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-25,"Standard","Currency",0,0.77835,0.0125,0.02498,0.33274,0.33285,0.0996,21.46909,89.31818,1.44182,0.10906,0.11445,0,2,0,5.47727,5,0.32947,0.08331,0.01948,0.2491,0.46673,1.68255,0.92176,0.01783,0.01,0.01013,1,0.005,0.17701,0,1.3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-26,"Standard","Currency",0,0.69182,0.01306,0.02486,0.28193,0.32207,0.09927,21.85556,90.07037,1.48833,0.08214,0.11111,0,2,0,5.67037,5,0.33098,0.0827,0.02697,0.24863,0.48701,1.67799,0.90221,0.01736,0.00992,0.00964,1,0.005,0.16847,0,1.30772,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-27,"Standard","Currency",0,0.75678,0.01304,0.02494,0.32739,0.32732,0.09978,21.86727,90.41176,1.48751,0.08342,0.11044,0,2,0,5.99455,5,0.32605,0.08321,0.02453,0.25,0.46822,1.65455,0.93715,0.01833,0.01,0.00979,1.005,0.005,0.16684,0,1.29739,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-28,"Standard","Currency",0,0.80468,0.0125,0.02442,0.32265,0.3308,0.09938,21.89091,91.63473,1.49107,0.09321,0.10996,0,2,0,5.54182,5,0.33333,0.08299,0.02605,0.25,0.46285,1.57824,0.96412,0.01773,0.01041,0.00955,1.07491,0.005,0.16719,0,1.30121,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-29,"Standard","Currency",0,0.62836,0.0125,0.02494,0.33333,0.33179,0.09999,21.79455,92.15273,1.49973,0.09891,0.1098,0,2,0,6,5,0.33333,0.0833,0.02524,0.24955,0.45892,1.57532,0.9217,0.01787,0.01081,0.00899,1.05627,0.00501,0.16546,0,1.22976,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-30,"Standard","Currency",0,0.54449,0.01233,0.02479,0.33333,0.33009,0.09985,21.40727,92.86273,1.50109,0.1,0.10988,0,2,0,5.78909,4.94182,0.33245,0.08333,0.0243,0.24995,0.4669,1.65462,0.90659,0.01672,0.0105,0.01055,1.14573,0.005,0.16104,0,1.39485,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-31,"Standard","Currency",0,0.74171,0.01203,0.02446,0.33333,0.30686,0.1,20.77586,92.01724,1.51034,0.1,0.11018,0,2,0,6,5,0.331,0.08296,0.02497,0.25,0.47516,1.67707,0.94566,0.01667,0.01165,0.00972,1.07379,0.00467,0.15345,0,1.37437,0,0,0,0,0,48.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Standard","Currency",0,0.67962,0.01219,0.02464,0.33333,0.30295,0.09979,19.94667,91.5375,1.5,0.10046,0.10838,0,2,0,5.83417,5,0.32974,0.08088,0.02358,0.25,0.46697,1.61717,0.86462,0.01667,0.01121,0.00896,1.00533,0.00488,0.15144,0,1.31531,0,0,0,0,0,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-02,"Standard","Currency",0,0.63624,0.01013,0.025,0.33333,0.30309,0.09937,21.60714,91.02589,1.49884,0.1,0.10918,0,1.95357,0,5.66964,4.96429,0.32536,0.08307,0.01981,0.25,0.45712,1.5933,0.79809,0.01589,0.01086,0.00828,1.02607,0.00482,0.15195,0,1.24991,0,0,0,0,0,48.64286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,"Standard","Currency",0,0.54469,0.00933,0.02495,0.33333,0.31248,0.1,21.66429,91.93393,1.48839,0.09975,0.10873,0,1.99839,0,5.17321,5,0.32667,0.07866,0.02032,0.25,0.4486,1.59339,0.84623,0.0137,0.01137,0.00917,1.06732,0.00471,0.14286,0,1.26589,0,0,0,0,30,48.175,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-04,"Standard","Currency",0,0.71943,0.01044,0.025,0.33203,0.29766,0.09999,21.68214,90.47143,1.45536,0.1,0.1065,0,1.99054,0,5.84821,5,0.3325,0.07803,0.02337,0.25,0.43478,1.57911,0.82785,0.01503,0.01048,0.00946,1,0.00476,0.1432,0,1.23661,0,0,0,0,10,50,0,16.00893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-05,"Standard","Currency",0,0.71939,0.00864,0.02465,0.32682,0.28556,0.1,22.14182,90,1.496,0.1,0.1004,0,1.94055,0,6,5,0.33333,0.08069,0.0246,0.25,0.43451,1.6,0.83272,0.0151,0.01011,0.01049,1,0.00492,0.14999,0,1.19973,0,0,0,0,10,50,0,20.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-06,"Standard","Currency",0,0.70355,0.00974,0.02421,0.32135,0.28709,0.1,21.98364,89.75618,1.47718,0.09958,0.1025,0,2.04891,0,6.04182,5,0.33333,0.07698,0.02496,0.25,0.42441,1.59855,0.83575,0.01479,0.00997,0.01052,1.00482,0.005,0.14304,0,1.16717,0,0,0,0,10,50,0,8.79592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-07,"Standard","Currency",0,0.73138,0.00825,0.02174,0.31753,0.28683,0.09945,21.36182,88.99455,1.42764,0.1,0.1,0,2,0,5.94909,4.97091,0.33251,0.07954,0.02495,0.25,0.42093,1.54291,0.85612,0.01314,0.01009,0.01021,1.00836,0.00517,0.14286,0,1.15597,0,0,0,0,10,2,0,16.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-08,"Standard","Currency",0,0.80598,0.00792,0.02078,0.33012,0.29627,0.09893,21.63909,89,1.4,0.10273,0.1,0,2.35182,0,5.84182,4.83091,0.32372,0.07805,0.02492,0.25,0.41401,1.58657,0.79917,0.0125,0.01046,0.01118,1,0.005,0.15486,0,1.11126,0,0,0,0,10,0,0,24.39091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-09,"Standard","Currency",0,0.97092,0.0072,0.01941,0.32849,0.3,0.09935,21.90268,88.99732,1.4,0.10577,0.0999,0,2.4,0,5.77946,4.95636,0.31012,0.08139,0.02493,0.2489,0.40107,1.50071,0.74951,0.01259,0.0116,0.01038,1,0.005,0.16729,0,1.17524,0,0,0,0,0,0,0,43.16964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-10,"Standard","Currency",0,0.82979,0.00744,0.01713,0.31604,0.29961,0.09869,21.91182,88.99909,1.39891,0.10089,0.09978,0,1.98673,0,5.82818,5,0.32206,0.08176,0.02323,0.25,0.4,1.52345,0.81086,0.0128,0.0122,0.00937,1.03418,0.005,0.14277,0,1.1859,0,0,0,0,0,0,0,33.77273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-11,"Standard","Currency",0,0.7267,0.00891,0.01852,0.30258,0.29417,0.09908,20.65273,89,1.4,0.11395,0.09886,0,2,0,6,5,0.32323,0.08028,0.02469,0.25,0.4,1.50473,0.74895,0.01325,0.0125,0.00968,1.06509,0.005,0.14237,0,1.13438,0,0,0,0,0,0,0,57.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-12,"Standard","Currency",0,0.98909,0.01112,0.02175,0.31937,0.29773,0.09908,21.2,89.10727,1.40036,0.11713,0.09957,0,2.03909,0,5.97818,5,0.3226,0.08165,0.02496,0.25068,0.39158,1.59588,0.79422,0.01448,0.01256,0.00996,1.06673,0.005,0.14283,0,1.16464,0,0,0,0,0,0,0,61.07273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,"Standard","Currency",0,1,0.01249,0.02251,0.30759,0.30239,0.09834,21.98393,89.91786,1.39952,0.11182,0.09869,0,2.50464,0,6.06786,5,0.32285,0.08295,0.02328,0.25,0.37363,1.51984,0.7493,0.01549,0.01287,0.01,1.00679,0.005,0.14286,0,1.15291,0,0,0,0,0,49.15625,0,32.60714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-14,"Standard","Currency",0,1,0.0125,0.02195,0.32464,0.30457,0.09725,21.86909,90,1.39733,0.10807,0.09404,0,2.60182,0,7.13818,5.02273,0.32258,0.08275,0.02413,0.25,0.37959,1.50491,0.75772,0.0149,0.01254,0.00997,1.03655,0.005,0.14286,0,1.16784,0,0,0,0,0,41.48364,0,50.70909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-15,"Standard","Currency",0,1,0.0125,0.02309,0.33137,0.31631,0.09604,21.23889,89.92037,1.41426,0.10617,0.09069,0,2.98395,0,7.85278,5,0.32816,0.08175,0.02498,0.25,0.37974,1.52556,0.83802,0.01416,0.01265,0.01056,1,0.00504,0.15983,0,1.16415,0,0,0,0,0,47.62593,0,37.52778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-16,"Standard","Currency",0,0.90091,0.0125,0.02667,0.33299,0.3032,0.09566,20.97273,89.96182,1.39988,0.1,0.09103,0,2.77909,0,7.894,5.08,0.32579,0.0807,0.02223,0.25,0.37042,1.5,0.75327,0.01476,0.01318,0.01019,1.01,0.00544,0.15898,0,1.09509,0,0,0,0,0,38.65455,0,22.10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-17,"Standard","Currency",0,0.97857,0.0125,0.02542,0.32663,0.32105,0.09471,22.075,90.05357,1.4,0.10103,0.09168,0,2.98304,0,7.40268,5.87589,0.33176,0.08267,0.02421,0.25,0.37203,1.5,0.75296,0.01592,0.0136,0.01,1.00732,0.005,0.16187,0,1.13277,0,0,0,0,0,36.7,0,22.63214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,"Standard","Currency",0,1,0.0125,0.01978,0.2893,0.31857,0.09092,21.90263,89.90351,1.37594,0.1,0.08957,0,2.99211,0,7.10526,5,0.32337,0.08174,0.02493,0.24828,0.37131,1.5,0.77211,0.01544,0.01267,0.01,1,0.005,0.15339,0,1.1164,0,0,0,0,0,35.55088,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
