"Date","League","Type","Acton.s.Nightmare","Caer.Blaidd..Wolfpack.s.Den","Death.and.Taxes","Hall.of.Grandmasters","Hallowed.Ground","Maelstr√.m.of.Chaos","Mao.Kun","Oba.s.Cursed.Trove","Olmec.s.Sanctum","Poorjoy.s.Asylum","The.Coward.s.Trial","The.Perandus.Manor","The.Putrid.Cloister","The.Vinktar.Square","Vaults.of.Atziri","Whakawairua.Tuahu","Doryani.s.Machinarium","Pillars.of.Arun","The.Beachhead_T10","The.Beachhead_T15","The.Beachhead_T5","The.Twilight.Temple","Altered.Distant.Memory","Augmented.Distant.Memory","Cortex","Rewritten.Distant.Memory","The.Beachhead","Twisted.Distant.Memory","NA."
2017-02-19,"Standard","UniqueMap",2.96965,7.55491,5.95982,5.88298,5.02123,1.99105,12.30421,10.13298,2.99175,16.12947,2.04386,734.17561,59.12053,76.65649,7.58614,1.99807,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-20,"Standard","UniqueMap",2.5493,7.33158,5.59754,5.87404,5.7786,2,12.59456,9.91544,2.99719,15.87684,2.03053,728.95789,60.43246,74.70105,7.58281,1.98246,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-21,"Standard","UniqueMap",2.86569,7.45069,5.42207,5.98741,6.06552,2,12.89034,10,2.97845,16.34052,1.7669,728.45534,59.76172,74.45638,7.3219,1.88155,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-22,"Standard","UniqueMap",2.13051,6.54254,4.97593,5.68458,6.78203,1.96847,13.35102,10.00814,3,14.93966,1.56102,720.63356,59.20525,73.35305,7.01203,1.96949,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-23,"Standard","UniqueMap",2.95288,6.99525,5,5.89441,6.65881,1.55271,13.15169,9.97814,2.62712,13.37203,1.85881,665.32983,62.34729,70.61831,7.02339,1.9478,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-24,"Standard","UniqueMap",2.68421,6.7114,4.95088,5.92789,5.99333,2,13.16667,9.99105,2.37632,13.52895,1.97439,645.30842,63.45158,69.54281,6.97789,1.40333,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-25,"Standard","UniqueMap",2.67898,5.83,4.99,5.5339,5.98644,1.99881,13.15695,9.91169,2.16441,14,1.91797,638.91898,64.01407,71.14644,7.33712,1.64525,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-26,"Standard","UniqueMap",2.03966,5.805,5.15155,5.27586,5.68534,2,13.13121,9.97103,2.95414,13.80466,1.98655,625.03431,64.36948,70.06466,7.7469,1.95759,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-27,"Standard","UniqueMap",1.98441,6.12,5.43593,4.79746,5.6722,1.99831,13.38915,9.9322,3,13.50475,2.04424,570.73695,63.68051,69.85288,7.16678,1.99627,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,"Standard","UniqueMap",1.31983,6.03121,3.13431,4.24241,4.11793,1.245,8.93879,7.31897,2.21638,13.13793,1.91224,664.10603,64.52828,65.19362,6.33672,1.52207,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,"Standard","UniqueMap",1.30881,4.94458,5,4.98814,5.01119,1.44949,10.51373,6.96322,2,12.27271,2,678.8239,75.47678,58.75407,7.09271,1.00169,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,"Standard","UniqueMap",1.23158,5.00439,4.91509,4.65263,4.92456,1.97298,10.07667,6.99947,2,10.53,1.99386,683.43561,73.41702,62.67421,6.29825,1.05544,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-05,"Standard","UniqueMap",1.45386,5.39754,4.47526,4.38807,4.99982,1.93544,10.64386,7.30667,2,9.53421,2,662.19912,73.63579,73.18228,6.44035,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-06,"Standard","UniqueMap",1.72421,5.7893,4.5186,4.00281,4.44825,1.94649,9.98632,7.35368,2,10.02965,2,641.14368,72.05018,60.3,6.62088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-07,"Standard","UniqueMap",1.78526,5.05544,3.91947,4.06702,3.54526,1.04351,11.10105,6.88509,2,9.8886,2,694.0793,75.88702,76.31316,6.20333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-08,"Standard","UniqueMap",1.02552,4.74155,3.90276,4.03017,3.42603,1,10.45569,6.34034,2,10.47931,1.85241,689.81534,80.33017,63.88397,6.44655,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-09,"Standard","UniqueMap",1.54143,4.61321,3.19518,4.31625,3.01071,1,10.33339,5.50357,2,10.955,1.36054,672.51679,83.20214,65.58946,6.44411,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-10,"Standard","UniqueMap",1.26138,4.91534,4.34414,4.75103,3.18,1,10.365,5.96793,2,10.71052,2,612.84155,82.2781,59.9569,6.77603,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,"Standard","UniqueMap",1.92754,4.99579,4.1286,4.46649,4.15842,1,9.72123,5.50877,2,10.74193,2,641.63596,82.01228,60.73807,6.67877,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12,"Standard","UniqueMap",1.99947,5,4.07088,4.17404,4.0986,1,9.96912,5.67719,2,12.27281,2,673.60632,80.05158,69.74737,6.07544,1.39912,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13,"Standard","UniqueMap",1.99138,4.91914,4.2219,4.06931,4.05862,1,10,6.18828,1.99914,12.26069,1.97103,610.09224,85.13448,70,7.80983,1.42586,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,"Standard","UniqueMap",1.93158,4.84421,4.00175,4.70175,4.05982,1.24193,10,6.06509,1.98596,11.61895,1.32298,613.74158,83.90947,66.84211,7.66386,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-15,"Standard","UniqueMap",1.69719,5,4.06877,4.60474,4.14614,1.07842,10,5,2,10.5507,1.00386,607.25982,79.97316,55.98211,7.17404,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-16,"Standard","UniqueMap",1.68638,5,4.80224,4.72259,4.97741,1.00034,10.12983,5.02155,2,11.44362,1,567.7369,81.91655,52.63259,8.14086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-17,"Standard","UniqueMap",1.84286,5,4.89089,4.95679,4.69911,1.005,10.17393,5.36143,1.99304,12.12089,1,592.02696,82.46286,52.68,7.88446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,"Standard","UniqueMap",1.54379,4.88879,4.37707,4.26638,4.88621,1.90448,11.14517,5.04379,1.98948,12.40741,1.01207,632.87931,80.03845,53.175,7.31759,1.01569,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-19,"Standard","UniqueMap",1.22474,5.37526,4.13807,3.67684,4.05877,2,11.07035,5.68281,1.99877,12.11912,1.64386,635.66456,84.81509,56.93386,6.92754,1.15684,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-20,"Standard","UniqueMap",1.08509,5,3.99088,3.02842,4.25509,1.98632,11.35895,6.53561,1.99649,12.99263,1.80825,639.03439,89.65333,64.89456,6.88947,1.06632,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-21,"Standard","UniqueMap",1.01397,5,3.98414,3.36948,4.55552,1.79121,10.20672,5.22328,2,12.95862,1.92914,644.66379,92.00034,57.71931,6.96724,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-22,"Standard","UniqueMap",1.02552,5.02966,4,3.72345,4.98362,1.63397,10.08034,5,2,12.84793,2,672.6869,93.85069,57.07948,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-23,"Standard","UniqueMap",1,4.25672,3.9331,3.77603,4.13862,1.42241,11.61379,5,2,11.92328,1.68776,702.6981,97.26724,59.09569,7.10569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,"Standard","UniqueMap",1.08862,4.86534,3.93103,4,3.87672,1.74793,11.7531,4.96948,2,11.76069,1.66724,680.35655,89.10759,66.55983,6.8281,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,"Standard","UniqueMap",1.36052,4.98724,3.60017,3.93276,3.045,1.05759,11.36552,4.95276,2,10.79414,2,671.55966,81.93862,62.62086,6.17155,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-26,"Standard","UniqueMap",1.06862,4.91569,3.96724,4.73845,3.88828,1.04362,11.92103,5.76879,1.90069,10.18655,2,648.77931,82.92397,59.61914,6.98655,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,"Standard","UniqueMap",1.04879,5.03897,4,5,4.11224,1.29897,11.9981,6.81397,1.93741,10.03931,2,656.48603,87.83172,59.45672,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,"Standard","UniqueMap",1.07362,4.84379,3.97414,4.84414,4.765,1.01034,11.665,6.93793,1.97552,10.03672,1.98207,662.69328,82.11517,58.86569,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-29,"Standard","UniqueMap",1.35534,4.5381,3.11879,4.60155,4.215,1,11.0181,6.28724,1.39966,11.76931,1.835,639.67017,89.14931,62.01276,6.86483,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,"Standard","UniqueMap",1.01483,4.31069,3.54793,4.88224,4.21983,1.00293,10.83448,6.72793,1.88586,10.38603,1.83552,598.64776,90.26983,53.9231,6.63224,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,"Standard","UniqueMap",1.17241,4.91914,4.01155,4.99466,4.8931,1.35431,13.5431,6.92776,1.86155,10.5319,1.55845,550.84103,87.45362,54.10621,6.50948,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,"Standard","UniqueMap",1.96397,5.00034,3.93121,5.67621,4.91931,1.83017,12.64948,6.71241,2.01672,10.04707,1.955,562.83,82.67966,54.8881,7.63362,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-02,"Standard","UniqueMap",1.51517,5,4.80155,5.15586,4.42948,1.24586,11.48224,8.16862,1.96845,11.79828,1.72086,562.37741,79.06483,56.52517,6.95034,1.20259,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-03,"Standard","UniqueMap",1.91259,5,5,4.51483,4,1.81069,10.68414,8.08724,2,10.08552,1.84534,537.15845,88.11017,64.99276,6.99931,1.91983,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-04,"Standard","UniqueMap",1.4131,4.99931,5,4.50621,3.94052,1.81966,10.46862,6.06069,2,11.37276,1.57966,568.81017,98.44034,69.95138,6.86483,1.40414,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,"Standard","UniqueMap",2,5.32138,4.98621,5.79121,2.98966,1.40828,10.10793,7.30621,2,11.23293,1.9969,588.91862,102.57534,61.18931,6.09534,1.25414,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-06,"Standard","UniqueMap",1.74276,5.60448,3.47534,6.24052,3.73672,1.17707,9.66793,7.01103,2,11.58017,1.91793,623.62448,106.10328,62.25328,6.08069,1.00569,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,"Standard","UniqueMap",1.82517,6.07052,3,7.77172,3.93448,1.53931,9.98086,6.96483,2.06397,11.96655,1.98466,629.87276,100.01862,62.87862,6.66155,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,"Standard","UniqueMap",1.35086,6.96121,3,6.88552,3.99621,1.0469,10.54224,7.33069,2.09724,11.93724,1.95862,611.85103,101.62069,59.18672,6.76483,1.00155,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-09,"Standard","UniqueMap",1.65448,7.73034,3.11879,8.38241,4,0.96517,10.94793,7.44776,1.98397,12.38828,1.99086,627.6519,108.30276,60.32707,5.80879,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-10,"Standard","UniqueMap",1.82138,8.20362,3.96397,7.39897,3.68207,0.99586,12.06793,5.86603,2,12.68483,1.9719,674.75017,108.61776,58.59379,6.91741,1.00345,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,"Standard","UniqueMap",1.67724,9.01793,3.60328,7.13,3.35052,1,11.7769,5.99431,2,12.91983,1.9931,682.49397,111.82414,59.46448,6.96069,1.00052,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-12,"Standard","UniqueMap",1.59948,8.75655,3.48517,6.69862,2.99534,0.99897,11.53034,6.55828,2,12.7931,1.85517,656.30897,109.95414,63.02948,6.47621,1.00483,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,"Standard","UniqueMap",1.87172,7.95586,4,6.47983,2.9919,1,12.16534,6.7869,2,13.07345,1.6719,621.26534,98.79017,75.3481,5.995,1.07397,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,"Standard","UniqueMap",1.49741,7.68672,4,6.63121,2.92655,1.16155,11.96328,6.81052,2,12.99759,1.64724,699.79569,100,72.42828,5.41207,1.03845,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,"Standard","UniqueMap",1.6522,6.52373,3.99932,6.62576,2.98763,1.0922,12,6.73678,2,13.78593,1.93356,706.41153,99.16593,69.18695,5.52661,1.17203,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-16,"Standard","UniqueMap",2,6.60586,4,6.44017,3,1,12.70948,7.67845,2,13.69224,1.90862,692.93638,97.6019,67.35241,5.6569,1.84328,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-17,"Standard","UniqueMap",1.99121,7.61017,3.96707,6.34948,3.09155,1.00276,12.83017,6.31828,1.99983,12.90828,1.9869,681.99655,96.43293,65.4231,5.68,1.99983,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-18,"Standard","UniqueMap",1.70414,6.33466,3.68741,5.14466,3.31879,1,11.92724,5.61586,2,11.77155,1.32069,671.24224,99.90707,65,5.63224,1.64879,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,"Standard","UniqueMap",1.755,6.6981,3.23828,5.29672,3,1,11.70276,6.93172,2,12.72103,1.75466,684.94448,97.68431,62.48845,5.1469,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-20,"Standard","UniqueMap",1.78254,7.59831,3.98797,5.56831,2.98915,1.08678,10.88763,7.1461,2,13.97508,1.98949,685.7578,91.44932,62.22915,5.63424,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-21,"Standard","UniqueMap",1.99431,7.20983,3.98552,5.31534,3,1.28621,11.38241,6.99586,2,14.43466,2,594.8531,90.73,60.25397,6,1.355,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-22,"Standard","UniqueMap",1.78441,6.57627,2.96814,5.95373,2.99508,1.01542,10.93508,7.61949,1.50797,14.19966,2,583.50576,90.54136,59.51339,5.85322,1.53051,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-23,"Standard","UniqueMap",1.91138,6.95845,2.60155,5.60103,3,1.20983,10,6.92431,1.27483,14.29741,1.99879,595.71259,90.86,62.64621,5.63517,1.11224,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-24,"Standard","UniqueMap",1.54276,6.32224,2.33293,5.01931,3,1.29052,10.0719,5.89672,1.58069,13.20328,2,592.26914,87.49259,68.46603,5.56293,1.00414,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-25,"Standard","UniqueMap",1.99983,6.94322,2.86661,5.00712,2.63339,1.74576,10.24559,5.00407,1.81407,13.4739,1.91508,587.30339,88.97441,75.51034,5.25559,0.99983,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-26,"Standard","UniqueMap",2,7.53897,2.57672,4.80241,2.04552,1.89086,9.98466,4.98966,1.83483,12.97707,1.98241,607.82276,85.07397,79.33276,5.56052,1.00069,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,"Standard","UniqueMap",2,7.95086,2.08931,4.4919,2.83155,1.67655,10.29466,5.13931,1.2131,12.87776,1.95259,603.09845,87.53845,77.47741,5.87759,1.00069,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-28,"Standard","UniqueMap",2,7.93707,2.84966,4.84552,2.55966,1.31724,10.50034,6.16983,1.96017,13.87345,2,536.38586,95.46897,77.32793,5.2481,1.02172,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,"Standard","UniqueMap",1.97898,7.88644,2.44271,5,2.1678,1.22,10.47746,5.53525,2,12.33763,2,509.65576,94.87373,77.27695,5.37712,1.05966,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,"Standard","UniqueMap",1.65,7.96741,2.39034,5,2.66586,1.04448,10.36931,6.03172,2,13.03,2.00552,587.76414,93.94431,72.76603,5.68276,1.01207,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,"Standard","UniqueMap",1.9531,7.99138,2.07948,5,2.94328,1.20052,10.81172,4.285,1.88,13.81431,2.19069,639.65379,96.64431,73.90621,5.6531,1.09828,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-02,"Standard","UniqueMap",1.93475,7.93356,2.13797,4.99966,2.56525,1.36017,10.78153,4.6761,1.39475,14.30424,2.02797,653.29288,97.46542,73.99102,5.79237,1.27593,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,"Standard","UniqueMap",2,8.57086,2.02621,4.85569,2.62052,1.12638,11.00931,5.42466,2.00776,14.05534,2.00638,608.26552,99.19793,70.68466,5.80241,1.49638,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,"Standard","UniqueMap",2,8.13407,2.13169,5.00271,2.97814,1.76525,11.98763,6.26153,1.96542,14.99305,2,612.52373,103.66949,74.53017,5.70983,2.00492,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,"Standard","UniqueMap",1.93627,8.60983,2.95661,4.99508,2.61898,1.37034,11.96983,5.17424,1.82966,14.97729,2,617.25678,113.85339,71.21288,5.20169,1.62051,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,"Standard","UniqueMap",1.79224,8.44086,2.80724,5.17207,2.24655,1.03776,11.24603,5,2,13.57638,1.98931,619.9069,107.43172,68.45259,5.55155,1.16534,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,"Standard","UniqueMap",1.37797,8.99119,2.99983,4.99508,2.84576,1.02475,12.52661,4.99559,2.00271,13.83153,1.97475,617.40424,99.50203,69.41288,5.32356,1.05475,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,"Standard","UniqueMap",1.72793,8.90793,3,5.00414,3,1.58483,13.77328,4.63466,1.85603,14.06345,2.10241,619.4319,105.45879,69.26052,5.47276,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,"Standard","UniqueMap",1.94644,8.85763,2.88508,5,2.79441,2,13.98136,4.47492,2.00407,14.74576,2.09322,617.79492,108.86373,68.78695,5.80203,1.55102,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,"Standard","UniqueMap",1.98931,8.32397,2.04828,4.96431,2.66655,1.80448,12.88862,4.85534,2.01741,14.46103,2,603.83931,100.09414,70.00776,5.75741,1.96431,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,"Standard","UniqueMap",1.90525,7.83576,2.87254,5.30356,3,1.44627,12.10678,5.67746,2.0139,15.37254,2.01678,617.08898,97.8622,69.76458,5.12797,1.98034,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,"Standard","UniqueMap",1.98,6.25831,2.79136,5.6122,3,1.16881,13.18678,5.42814,1.9922,15.3722,1.85915,620.84746,95.59525,70,5.20831,1.80051,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-13,"Standard","UniqueMap",2,5.00534,2.48379,5.46138,2.83466,1.49828,13.62259,5.17,1.93828,14.07983,2.35414,620.10172,85.45638,69.56448,5.75276,1.59379,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,"Standard","UniqueMap",2,4.97068,2.81508,5.02356,2.82932,1,14.55831,5.85458,1.3622,13.38695,1.55678,614.85424,102.93746,69.04814,5.58763,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-15,"Standard","UniqueMap",1.5239,5.40576,2.03085,5.1939,2.94932,1,15.24915,5.71186,1.00458,12.91186,1.14458,629.44814,108.4739,69.0961,5.81508,1.01305,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,"Standard","UniqueMap",1.79707,6.5819,2,5.12966,3,1,15.55741,5.45241,1.37672,14.36931,1.70655,623.27879,103.11879,69.66034,5.86948,1.02414,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,"Standard","UniqueMap",1.98966,6.75966,2,5.31136,3.02525,1,14.29695,5.71102,1.71814,14.44576,1.97695,641.87932,106.76085,69.86576,5.18508,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,"Standard","UniqueMap",1.97525,5.99814,2,5.82136,2.86136,1,14.95678,4.94441,1.99576,13.99593,2,609.29729,104.60695,70,4.98356,1.28915,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,"Standard","UniqueMap",1.41034,7.18831,2,5.45373,2.85508,1,15.2978,4.20475,1.96085,13.58169,2.25169,673.61712,98.86153,67.0722,4.97237,1.13966,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"Standard","UniqueMap",1.45712,7.24915,2,5.27898,2.99831,1.26966,14.78847,5.45712,1.7239,14.79458,2.74949,731.56576,98.56458,69.47119,5.10593,1.0661,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21,"Standard","UniqueMap",1.79983,8.13424,2,5,2.72305,2,14.29831,4.99847,1.91153,13.13458,2.19814,728.86169,104.6578,68.36576,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"Standard","UniqueMap",1.18169,8.54136,1.64729,5,2.08102,1.44,14.13288,4.98712,1.60881,12.73814,1.28508,734.43441,100.36237,67.89237,5.03153,1.14305,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-23,"Standard","UniqueMap",1.0039,6.38186,1.99831,4.98678,2.70492,1.01085,14.07305,4.96831,1.88,12.39305,1.92915,760.37576,101.07847,67.57915,5,1.38864,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"Standard","UniqueMap",1,6.14483,1.99172,4.46241,2.34017,1.20914,14.06759,4.71224,1.60414,11.64034,2,853.07155,101.97259,68.17776,5.08759,1.21655,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25,"Standard","UniqueMap",1,6.92593,2.01881,4.98797,2.60729,1.62288,13.76644,5,1.94373,11.78678,1.99915,790.16661,99.49932,68.89932,5.48186,1.17102,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-26,"Standard","UniqueMap",1.06847,8.58322,2,5.01966,2.9122,1.68881,14.2222,5.27797,2,12.24881,2,666.90254,98.64983,70.39627,5.61153,1.57661,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-27,"Standard","UniqueMap",1.55678,8.05763,2,4.86203,3,1.49102,15.70746,5.94119,1.97831,13.3761,1.99492,725.64729,99.71678,70.29983,5.75492,1.44017,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-28,"Standard","UniqueMap",1.50644,8.22102,2,4.84356,3,1,16.77203,5,1.97169,14.21169,1.77085,737.47237,99.64915,73.10407,6.38847,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,"Standard","UniqueMap",1.53983,8.6481,1.99569,5.31069,3.02966,1,16.15552,5.23379,2,13.975,1.90431,731.26241,99.90828,77.02517,5.30276,1.09121,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"Standard","UniqueMap",1.28441,8.62508,1.90746,5.59542,2.98983,1.11034,14.51119,5.84373,2,14.15441,1.80593,737.49119,95.70356,67.39966,6.00712,1.07644,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"Standard","UniqueMap",1.22373,8.0422,1.85441,5.28898,2.70068,1.83051,16.34017,5.46271,2,14.96271,2,751.588,95,68.41746,6.8339,1.15983,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,"Standard","UniqueMap",1.22017,7.52949,1.97169,5.34729,3,1.74254,17.01661,5.01305,1.98068,14.30508,1.99644,0,96.17593,65.64119,5.96559,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,"Standard","UniqueMap",1.90356,7.43458,1.99966,5.70831,3,1.96763,16.25729,5.00508,2,15.30085,1.9878,1046.98125,98.38186,64.74797,6.54712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-03,"Standard","UniqueMap",1.98897,8.42034,2,5.26603,2.9869,1.82879,16.8269,5,2,12.82517,2.28397,881.45828,92.93552,63.98155,6.04155,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-04,"Standard","UniqueMap",2,8.08186,2,5.01576,3.0061,1.24492,16.6722,4.96593,2,13.20966,2.38712,835.87492,99.5122,65.37661,5.58559,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"Standard","UniqueMap",2,8.19345,2,5,3.00948,1.50328,16.75931,4.995,2,14.6231,2.38741,1070.31034,91.92483,65.43052,6.09345,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,"Standard","UniqueMap",2,8.12881,2,5,2.59864,1.67,17.39593,5.27034,2,12.84949,2,855.76119,97.48559,64.57339,6.04983,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,"Standard","UniqueMap",2,7.84068,2,4.82593,3,1.53678,16.20356,5.92475,1.99,12.10068,1.99102,789.90305,101.78305,64.84678,5.25017,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,"Standard","UniqueMap",2,7.79763,2,4.88814,3,1.90373,15.38678,5.15983,1.99458,11.42729,1.96729,880.28559,91.66102,67.94288,5.31254,1.00119,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,"Standard","UniqueMap",2,7.67322,2.01102,5.35508,2.99949,2,15.21153,5.83763,1.99864,11.79305,1.9778,847.41797,89.28254,70.00169,5.99322,1.19932,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-10,"Standard","UniqueMap",2,7.90277,2.10468,6.40809,2.8734,1.99787,16.44085,5.60043,1.88745,15.86957,2.08787,747.352,102.09681,82.1134,5.93787,1.54957,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-11,"Standard","UniqueMap",2,7.90385,2.01564,17.20077,3.18769,1.77769,15.42103,5.22923,1.72128,15,2.08308,0,93.39462,70.99308,6.00974,1.25205,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,"Standard","UniqueMap",1.97325,6.91075,2,5.4935,2.99125,1.39075,15.11975,4.453,1.631,14.33775,2.2945,0,98.83275,70.766,5.97575,1.22775,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,"Standard","UniqueMap",1.59154,7.01769,2.51872,7.03769,2.95103,1.01769,16.60615,4.36359,1.89769,14.70897,2.59846,1008.7303,100.25744,68.62333,6.15385,1.48487,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,"Standard","UniqueMap",1.62025,7.2815,2.208,6.822,2.99175,1.043,17.25175,4.813,1.92575,14.9135,2.8775,1007.47059,100.14675,69.5275,7.849,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,"Standard","UniqueMap",1,7.98795,2,6.1641,3.00667,1,16.05538,4.95026,1.99872,14.92103,2.22872,515.18,101.15564,67.94949,7.39641,1.05641,0,0,0,0,0,0,0,0,0,0,0,0,0
