"Date","League","Type","Gilded.Ambush.Scarab","Gilded.Bestiary.Scarab","Gilded.Breach.Scarab","Gilded.Cartography.Scarab","Gilded.Divination.Scarab","Gilded.Elder.Scarab","Gilded.Harbinger.Scarab","Gilded.Perandus.Scarab","Gilded.Reliquary.Scarab","Gilded.Shaper.Scarab","Gilded.Sulphite.Scarab","Gilded.Torment.Scarab","Polished.Ambush.Scarab","Polished.Bestiary.Scarab","Polished.Breach.Scarab","Polished.Cartography.Scarab","Polished.Divination.Scarab","Polished.Elder.Scarab","Polished.Harbinger.Scarab","Polished.Perandus.Scarab","Polished.Reliquary.Scarab","Polished.Shaper.Scarab","Polished.Sulphite.Scarab","Polished.Torment.Scarab","Rusted.Ambush.Scarab","Rusted.Bestiary.Scarab","Rusted.Breach.Scarab","Rusted.Cartography.Scarab","Rusted.Divination.Scarab","Rusted.Elder.Scarab","Rusted.Harbinger.Scarab","Rusted.Perandus.Scarab","Rusted.Reliquary.Scarab","Rusted.Shaper.Scarab","Rusted.Sulphite.Scarab","Rusted.Torment.Scarab","Gilded.Legion.Scarab","Polished.Legion.Scarab","Rusted.Legion.Scarab"
2019-04-04,"Standard","Scarab",32.37,42.83,40,45,50,39.21,28.81,20,20.65,8,80.80515,5,25,30,19,25,26.49,11.26,20,11.81,5.8,2,50,3,5,14.9,6,16.7,13,3.48,8.39,5,3.74,3,40.72696,2.04,0,0,0
2019-04-05,"Standard","Scarab",33.18,44,39.85,49.08,50,35,29.85,20,21.62,7,80,4.2,21.08,30,19,25,25.49,11.03,9.92,13.06,5,2,49.07333,3.39,5,14.66,5.85,18,10.62,4.1,7.97,5,3.89,1.83,40.33,2.46,0,0,0
2019-04-06,"Standard","Scarab",34.99,44.81,39.9,50.02,50,36.27,29.07,15,22.12,7,79.99,3.67,21.37,30,19.29,31.71,25,10,9.92,8.78,5,1.88,50,5.5,5,14.64,5.26,17.08,8,4,8.1,4,3.88,1.97,40,2,0,0,0
2019-04-07,"Standard","Scarab",36.32,45,39,55,48.97,38.59917,40,15,15.54,7,80,3.2,20,30,20,34.34,25,5,18.75,8.35,5,1.12,50,5.63,5,14,5,17.62,5.94,4,8,4,3,1,40,2,0,0,0
2019-04-08,"Standard","Scarab",35.8,45,40,55,50,37.4,40,15,19.41393,7,80,3.26,18.37,30,19.08,28.04,25,5.06,20,8.23,5,2,55.15,4.33,5,10.13,5,15.06,5.68,4,7.72,3.94,3,1,40,1,0,0,0
2019-04-09,"Standard","Scarab",40,44.81,40,55,50,35,40,15,25.26,7,81.60242,3.49,18.03,30,15.47,30.935,25,5.11,25.7,8.16,5,2,49.89,4.33,5,12.00453,4.63967,16.5642,5.94,4,8,4,3,1,40.39,1,0,0,0
2019-04-10,"Standard","Scarab",36.52,40,39.97,50,50,35,40,11.04,34.9414,7,80,4.24,21.5,28.08,14.63,30.98,25.14,5,24.21,8.16,5,2,47.79,4.44,5,10,4,16.69,5,4,8.40711,4,3,1.69,44.26873,1,0,0,0
2019-04-11,"Standard","Scarab",31.17,45,39.86,50,50,39.58,39.77,14.97545,29.5,7,80.79,4.29,22.05,27.92,17.43,30,26,7.99,25.45,8,5,2,50.3,4.51,5,11.29,4,15,5,4.69,9.63,3.59,3,2,45,1,0,0,0
2019-04-12,"Standard","Scarab",43.96,45,40,50,51.58,39.07,40,14.95,26.12,6,100,4.48,22.14,30,19.57,31.97,26,9.15,32.33,7.18,5,2,60,4.4,5,10,4,15,5,4.48,15,3,3,1.26,50,1,0,0,0
2019-04-13,"Standard","Scarab",43.04,45,40,50,50,35,40,14.89,25,5.94535,100,4.39,19.19,30,18,27.36,25.44,8.97,32.76,7,5,2,57.1,4,5,11.47,4,15,8,4,16.41,3,3,1.49,50,1,0,0,0
2019-04-14,"Standard","Scarab",40.24,45,40,50,50,35,40,14,25,6.44,118.34025,4,19.99,30,18.35,27.12,28.7,8.96,32.78,6.23667,5,2,62.23,4,8.22,14.27,3.87,15,8,4,10,3,3,1.90167,50,1,0,0,0
2019-04-15,"Standard","Scarab",40,45,40,50,50,35,40,12.87,25,6.05,118.35,4,20,30,19.66,25,29.98,9.98,32.54,6,5,2.54,58.50882,4,9,14.99,4,14.38,8,3.65,10,3,3.54,2,46.67,1,0,0,0
2019-04-16,"Standard","Scarab",39.98,45.52,40,50,50,35,40,13.97,26.87,5.9,115.18,4.15,20,30,36.02,24.78182,29.85,9.12,27.74,6,5,2.04,77.02,3.61,9,14.73238,4,11.3,6.3,3.77,10,3,3.71,2,40,1,0,0,0
2019-04-17,"Standard","Scarab",39.18,51.2,40,50,50,35,40,13,26.34,5,120,4.33,20,30,39.9825,23,29.07,9.12,23.61,6,4.82,2.84,80,3.61,9,14.83,4,11,8,3.57,10,3,4.19,1.82,41.56,1,0,0,0
2019-04-18,"Standard","Scarab",39.89,70,40,50,56.38,35,40,11.86159,25,5,120,5,16.11,30,30.91,23,30,9,24.86,5.79,5,3,80,3,8.43,14.65,4,10,8,3.3656,10,3,4,2.71807,45,2,0,0,0
2019-04-19,"Standard","Scarab",40,70,40,50,50.29,33.69,40,11.76,25,5,114.7703,5.24,16.19,29.85,31.12,20,30,9,30,5.55,5,3,84.68,3.17,8.37,15,4.29,10,8,3,10,3,3.27,2.91,48.94,2,0,0,0
2019-04-20,"Standard","Scarab",40,62.61,40,50,50,35,39.65,10.03,25,5.33,112.47131,5.43,20,29,18.18,20.74,30,8.67,30,6,5,3,95.06,3.15,8,15,4,10,8,3,10,3,3,3,50,1,0,0,0
2019-04-21,"Standard","Scarab",40,70,40,50,52.92,33.8,36.75,10,25,6.31,120,11.02143,16.81,29,17.04,24.19,29,9,30,6,5,3,100,3,8,15,4.58,11.9,8,3,10,3,3,3,66.47,1,0,0,0
2019-04-22,"Standard","Scarab",40.04,70,40,50,51.06,33.74218,36.2,10,25,5.05762,120,10,19.98602,28.55,17.63,23,29,9,30,5.32,5,3,100,3,8,15,4.75,10.73,8,3.84,10,3,3,3,69.08,1,0,0,0
2019-04-23,"Standard","Scarab",39.92,70.38,40,49.61,50,29.68,38,10,23.96,5,120,10,17.24,27.5725,20,21.24,29.59,9,30,5,5,3,90,3,7.48,10.45,4.43,10.04,8.36,3.88,10,3,3,3,69.23836,2,0,0,0
2019-04-24,"Standard","Scarab",39,72.21,40,50,45.15,33.38,38,10,22.98,5,120,9.33,18,26.56,20,20,29.165,8.25,30,5,4.2,3,90,3,8,10,4.58,12.41,8,4,10,3,3,3,70,2,0,0,0
2019-04-25,"Standard","Scarab",39,78.16,40,47.34,50,30,38,10,23.08,5,120,8.52,19.72,28.55,18.4,21.78,20.71,8,28.71,5,4.34,3,96.92,3,8,12.46,5,12.48,8,4,10,3,3,3,75,2,0,0,0
2019-04-26,"Standard","Scarab",37.92182,73.48,34.71284,49.94,47.02,30,35.88,10,23.53286,5,121.81,8.59,19.25,30,13.72,21.59,20.39,8,25,5,4.58,3,104.77,3,8,13.33,5,11,8.15,4,10,3,3.04,3,75,2,0,0,0
2019-04-27,"Standard","Scarab",38,75,34.90415,44.64,47.51,28.06,35,10,23,5,120,9,20,30,10,20,20,8,25,5,4.74,3,110,3,8,10,4,10.16,8,4,10,3,3.18,3,75,2,0,0,0
2019-04-28,"Standard","Scarab",35.85,75,34.19,45.61,50,26.03,34.74,9.7,23,5,120,8.7,19,30,10,20,20,8,25,5,4,3,100,3,8,10.09,4,10,8,4,7.29,3,2.49,3,79.7,2,0,0,0
2019-04-29,"Standard","Scarab",36.63,76.14,33,48.07,50,26.09,35,9.63,23,5,120,8.87,18.88,30,19.44,20.33,20.76,8,23.65,5,4,3,100,3,7.4,15,4,10,9,4.26,7.28,3,2.6,3,75.51,2,0,0,0
2019-04-30,"Standard","Scarab",35,76.88,33,48.27,49.96,20,33.06,10,20,5,118,8,18.89,30,20,23.36,20,8,25,5.02,4,3,99.74027,3,7,15.71,4,10,9.21,4,7,3,2.5,3,75,2,0,0,0
2019-05-01,"Standard","Scarab",30,79,30,48.14,50,22.56,30,9.4,20,5,118,8,16.81,30,20,23,20,8,25,5,4,3,100,3,7,16.22,4,10,9,3,7.32,3,2.48,2,75,1.77,0,0,0
2019-05-02,"Standard","Scarab",30,77.49,30,48.87,48.68,19.42,32.4,9.08,17.86,5,120,8,17.53,30,19.08,22.52,20,8,25,5,4,3,99.2,3,7,17.38,4,10,8.72,3,7.3,2,2,2,75,1.88,0,0,0
2019-05-03,"Standard","Scarab",30,79,30,46.06,44.22,20,30.27,10,13.47,5,120,7,15,29.35,14.29,22.29,22.03308,8,25,6.01,4,3,99.46,3,7,17.45,4,10,8,3,7,3,2,2,75,1.94,0,0,0
2019-05-04,"Standard","Scarab",30,75.57449,30,45.17,43.06,20,30.57442,10,13.57,5,123.15096,7,13.61,29.35854,15.04,20,22.11,8,25,6.17,4,3,100,3,7,18,4,10,9.22885,3,7,3,2,2,75,1.42,0,0,0
2019-05-05,"Standard","Scarab",30,70,29.52,40.18099,43.85,20,30,10,13.97,5,130,7,10.77689,30,17.93,20,25,9.15,25,6.29,4,3,103.26,4.94,7,18,4,10,10,3.73,7.27,3,2,2,72.46,1.79,0,0,0
2019-05-06,"Standard","Scarab",30,70.93,26.98,40.26,44.09,20,30,10,12.38,5,130,7,12,34.07,18.65,20,22.99,9.26,25,7.34,4.32,3,100,4.92,7,16.01,4,10,8.78,3,7,3,2,2,70,1.84,0,0,0
2019-05-07,"Standard","Scarab",29.29,75,25.42,40.26,48,20,30,10.18,12.19,5,130,7,12.03,34.28,15.93,20,20,9.61,25,6.92,4,3,100,4.97,7,16.25,4,10,8,3,6,3,2.27,2,68.93,1.02,0,0,0
2019-05-08,"Standard","Scarab",30,75,25,40.94,49.37,20,29.18,11.14,12,5,128.99,7,15.16,35,12.06,20,20,10,21.8,6.92,4,3,95,4.67,7,15,4,10,8.21,3,6,3.43,2.34,2,68,1,0,0,0
2019-05-09,"Standard","Scarab",30,75,27.92,46.66,48,20,30,11.14,12,5.39,128.06045,7,17.62,34.92,13.84,20,25,10,21.16767,6.67,4,3,97.65,3.84,7,14.65807,4,10,8.43,3,5.62,4,2.11,2,65,1,0,0,0
2019-05-10,"Standard","Scarab",30,75,25,50.12,45.85,20,28.82,11.77,12,5.16,128,7,16.51,35,14.37,20,25,10,20.65,6.48,4,3,89.38369,1.93,7,14.22,4,10,8.3,3,5,4,2,1.06,64.73066,1,0,0,0
2019-05-11,"Standard","Scarab",30,75,25.57,52.13,45,23.16292,29.2318,12.46,12,5.08,127.79525,7,17.64726,34.44717,14.57,20,25,10,20.81,6.71,4,2,90,2.71,7.05844,14.43,4.26,8.9769,8.78,3,6,4,2,1.25,65.19,1,0,0,0
2019-05-12,"Standard","Scarab",30,75,28.65,50,47.8,22.84167,29.36,14,11.96,6,131.54,7,15.92,35,14.56,19.91,25,10,20,6.88,4,3,90,2.53,7.18,15,5,9,8,3,6,4,1,2,69,1,0,0,0
2019-05-13,"Standard","Scarab",29.95,75,28.88,50,48.19,22.38,25.82,13.09,11.66,6,130,7,16.49,34.28,13.84,19.84,25,10,20,6.88,4,2.5802,90,4.27,7,13.96,5,9.33,8,3,6,4,1,2,68.60766,1,0,0,0
2019-05-14,"Standard","Scarab",30,75,25.82,50,48.17,25.31,26.2,13.09,11.7,6,130,7,18.32,35,14.23,19.76,23.68,10,20,6.34,4,3,90,4.58,7,12.44,5,8.59,7,3,6,4,1,2,68.82942,1,0,0,0
2019-05-15,"Standard","Scarab",30.49,75,25.97,50,48.41,20,26.11,14.32,11.63,9.46,130.96126,7,18.28,32.15,14.88,20,25,10,19.92,7.2,4,2,90,4.57,7,10,5,9.7,7,3,6,4,1,2,69.14,1.17,0,0,0
2019-05-16,"Standard","Scarab",33.09,75,26.61,50,46.24,20,25,14.45,11.52944,9.46,141.71788,7,18.38,31.93,13.8,20,22.88,10,15.91,7.2,4,2,90,1.57,7.05,10,5,10,8,3,6,4,1,2,69.16654,1.18,0,0,0
2019-05-17,"Standard","Scarab",34,75,27.92,50,45,20,25,15,12,10,151.15505,7,18.51,40.41,13.61,20,24.04,10,18.78,7.16,4,2,90,4.21,7.82,9.69,5,10,8.21,3,6,4,2.05,2,69.1,1.13,0,0,0
2019-05-18,"Standard","Scarab",34,75,28.14,50,45.21,20,25,14.32,12,10,188.16606,6.165,19.64,45,15,20,20,10,15,5,4,2,97.37,4.32,8.16,9.7,5.16,10.12,9.4,3,6,4,1.85,2,70,2,0,0,0
2019-05-19,"Standard","Scarab",34,75,27.93,50,48.6,21.19,28.23,15,11.89,10,180,7.01,20,45,15,19.8,23.4739,10,15,5,4,2,98.16,1.58,8,9.63,5.37,9.65,8.69,3,6,3.39,1.89,2,70,2,0,0,0
2019-05-20,"Standard","Scarab",34,75,27.01,50,48,24,25,14.17,12.57,10,180,7,19.62,45,15,19.14,21.53,10,15,5,4,2,99,1.8,9,9.76,5,7.15,9.85,3,6,3.27,1.12,2,70,2,0,0,0
2019-05-21,"Standard","Scarab",33.15,75,25.44,49.8,44.6,20.02,29.27,15,13.64,10,166.6,6.96,20,45,14.35,19.19,22.43,10,17.27,5.31,6.3,2,99.32,1.8,8.72,9.91,4.83,10,10,3,7.13,3.37,1.38,2,70,2,0,0,0
2019-05-22,"Standard","Scarab",33.01,75,25,49.58,40,20,30,15,15,10,181.55515,5.14,20,45,15,19.52,23.04,10,16.66,5.12,6.69,2,99.18,3.06,9,12.8,4.88,10,10,3.29,5.34,3.24,1.78,2,70,2,0,0,0
2019-05-23,"Standard","Scarab",32.18,75,25,46.84,39.55,22.79,25.67,15,15,10,180.35,7,20,43.13,15,19.04,23.04,10,21.71,6.23,6.85,2,100,3,10,15,4.88,10,10,4,5.39,3,1.98,2,70.73,1.95,0,0,0
2019-05-24,"Standard","Scarab",30,75,25,45,38.874,29,30,13.12,15,10,175.71879,7,20,40,15,19.71,22.19,10,24.0642,5,8,2.34,100,3,10,15.88,4.08,10,10,4,7.17,2.96,2.7,2,72.77254,2,0,0,0
2019-05-25,"Standard","Scarab",30,75,28,45,35,29,30,12.51,15,10,168.6,7,20,45,15,19.6963,21.99,10.62,17.57,5,6.8,2.94,100.06568,3,10,21.66458,4.03,10,10,4.29,8.3,3,2,2,71.78,2,0,0,0
2019-05-26,"Standard","Scarab",30.51,70,25,45,39.13,24.16,30,12.12,15,10,170,7,20,45,15,20,20,10,17.98,5,7.42,2.90051,100,3,10,17.48353,4.12,10,9.43,3.65,8,3.52,3,2,70.08,1.71,0,0,0
2019-05-27,"Standard","Scarab",34.56857,70,26.43,44.97,38.87045,20,30,9,15,10,170,7,20,40,15,19,20,12.98,17.05,5,6.75,3,100,3,10,22.68,4.27,10,9,3.11,8,3,3,1.39,70,1.56,0,0,0
2019-05-28,"Standard","Scarab",33.44,70,28.89,41.56,39.68,20,26.38741,9,15,9.9587,168.09051,7.28,20,40,15,19,20,14.21,18.18,5,3.95,2.84081,103.05682,3,10,21.99,4.43,10,9,4.88,8,3,1.89,1.56,73.98,1.68,0,0,0
2019-05-29,"Standard","Scarab",33.55,70,28.91,40,38.8,20,30,8.89,14.5,10,168.08717,7.4,20,40,15,19,20,14.21,18.22,5,4,2,103.44,3,10,21.09902,4.09,10,9,5,7.34,3,2,1.6,74.35,1,0,0,0
2019-05-30,"Standard","Scarab",30,70,29.16,40,39.12,20,30.83,8.1,14,10,170,7.32,20,40,15,20,20,15,18.95,5,3.98,2,104.12,3,9.95,22,4.09,10,9,5,7.78,3,1.97,2,70,1,0,0,0
2019-05-31,"Standard","Scarab",30,70,30,40,45,16.08,21.84483,7.80304,13.42,10,170,7.65,20,40.66,15,20,20,10,19,5,3.85,2,100,3,10,22,5,8.87,8.14,5,6.61,3,2.07,2,70.92,1.83,0,0,0
2019-06-01,"Standard","Scarab",26.29,67.59,27.97,40,43.07,15.22,22.38,6.29,12.49,9,168.40586,7.88333,19.13,40,15,20,20,10,18.41,5,3.86,2,100,3,10,15.4,5,9.07,8,5,7,3.32,2.61,2,75,2.34939,0,0,0
2019-06-02,"Standard","Scarab",27.42444,65,27.69,40,44.05,15,20,6.6,12,8,176.9404,7.31,18.11,40,15,18.95655,20,10,18.28,5.95,3.92,2,99.89,3.82,9.68,16.72,5,8.93,8,4.73,7,4,2.47,1,75.14,2.72632,0,0,0
2019-06-03,"Standard","Scarab",28.48,65,26.02,44.51,40.3185,15,20,8.02,12,8.14,180,7.98,16.92,40,15,15,20,7.48,16.49,6.19,3.92,2,95.28,3.38,8.31,17.53,6.77,10,8.56,4.73,7,4,2.56,1,75,2.78,0,0,0
2019-06-04,"Standard","Scarab",25,60,20,40,40,15,20,8.86,12,8,124.94131,8,16.66,35,10,15,20,9.01,12.91,4,4,2,95,2,7.235,15,5,5,6.72,2,7,1,2,1,70,1,0,0,0
2019-06-07,"Standard","Scarab",30,60,22.16,40,44.81,15.79,25,9,10.46,8,117.75,5,15.46,30,10,15,20,10,10,4,6,2,80,2,6.83,15,5,4,7.57,2,5,1.41,2,1,70,1,0,0,0
2019-06-08,"Standard","Scarab",30,60,20.18,40,44.68,15.56,25,9,11.94,8,117.75,5.62,15.46,30,10,15,20,10,10,4.02,6,2,80,2,6.67355,15,5,6,7.57,2,5,1.76,2,1,70,1,0,0,0
2019-06-09,"Standard","Scarab",30,60,20,40,44.43,15.06,25,9,11.78,8,117.57,5.28,15.95,30,10,15,20,10,10,4,6,2,80,2,6.55,15,5,6,7.16,2,5,1.61,2,1,70,1,0,0,0
2019-06-10,"Standard","Scarab",30,56.53,20,40,45,15.06,25,9,11.78,8,117,5.07,15.89,30,9.99688,15,20,9.97,10.26,4,6,2,80,2,6.61,15,5,6,7.16,2,5,1.54,2,1,70,1,0,0,0
2019-06-11,"Standard","Scarab",30,54.97,20,40,45,16.08,25,9,10,8,117,5.18,15,28.03,10,15,20,9,11.25,4,6.19,2,79.79,2,5,14.76,5,5.96,7,2,5,1.34,2,1,60,1,0,0,0
2019-06-12,"Standard","Scarab",30,50,20,40,45,16.56,25,8.33,10,8,120,5.26,15,28.12,10,15,20,9,11.1,4,8.03,2,78.94,2,5,14,5,6,7,2,5,1.81,2,1,57.57,1,0,0,0
2019-06-13,"Standard","Scarab",27.73,50,20,40,45,15.39,25,8.63,10,7,120,5.26,15.51,25.9,10,15,20,10,10.95,4,6,2,75,2,5.67,13.75,4,6,7,2,5,1.83,2,1,55,1,0,0,0
2019-06-14,"Standard","Scarab",27.93744,50,19.62,40,45,15.26,25,8.16,10,7,120,5,15.46,25,10,15,20,9.99,10.19,4,8.24,2,75,2,5,11.64561,4.63,6,7,2,5,1.95025,2,1,54.29,1,0,0,0
2019-06-15,"Standard","Scarab",28.03,50,19.59247,40,45,15,25,8.38,10,7,120,5,16,24.72,10,15,20,9.93889,10.19,4,8.85,2,75,2,5,10,5,6,7.13,2,5,2,2,1,50,1,0,0,0
2019-06-16,"Standard","Scarab",25,50,18.08595,40,39.64,15.36,25,8.38,10,6.29,120,5,16,21.27,10,15,20,9.75,10.76,4,8.66256,2,78.01505,2,5,10.4,5,6,7,2,5,2,2,1,45,1,0,0,0
2019-06-17,"Standard","Scarab",25,40,17,40,34,15.56,25,8.65,10,6.26,111.41,5,16,22.01,10,15,19,10,10.76,4,8.67,2,78.18,2,5,9.76,5,6,7,2,5,2,2,1,50,1,0,0,0
2019-06-18,"Standard","Scarab",25,40,17,40.38,34,15,25,8.73,10,5.34,115,5,16.43,20,10,15,19,10,13.75,4,9,2,78.75005,2.19,5,6.9,5,6,7,2,5,2,2,1,50.63337,1,0,0,0
2019-06-19,"Standard","Scarab",24.97895,40,14.45129,41.36,34.75,15,25,9,10,5,120,5,16.63,20.12,10,15,19,10,14.58,4,9,1.92,77.63,3.79,5,7.32,5,5.58,7,2,5,3,2.31,1,52.57,1,0,0,0
2019-06-20,"Standard","Scarab",25,40,15.58,41.31,35,15,25,8.9,10,5,120,6.46,16.57,20.71,10,15,17.34,9.96038,15.03,3.24,9.39,1,75,11.66,4.99234,6.52,4.44,5.83,7,2,5,3,2.13714,1,60,2,0,0,0
2019-06-21,"Standard","Scarab",25,40,14.04,42.32563,34.79,15,25,9.63,10,5,115.14,8.67,13.92,20,9.59,17.49,15.99,9,18.57,4,9.48,2,77.67,20.26,5,6.01,5,5.96,7.44,1.30765,5.11,3.08,2.14,1,59.03,2,0,0,0
2019-06-22,"Standard","Scarab",25.4,40,13.29,45.11,34.65,15,33.4,10.62473,10,5,113.65,13.25,14.61,19.81,9.65,15,16.65,9,18.68,4,10,2,80,19.28,5,5,5,5.83,8,1.2,5.46,3,2.14,1,60,4.72,0,0,0
2019-06-23,"Standard","Scarab",30,40,19.73,47.95828,39.56,15,35,10.81,10,5,114.2503,12.31,17.51,19.97,9.74,15,16.65,9,25,4,10,2,80,19.17,5,5,5,5.84,8,1.06,6.98,2.99,3,1,60,1.94,0,0,0
2019-06-24,"Standard","Scarab",29.99451,40,20,50,40,15,35,15,10,4.59,110,15.9275,19.36,19.85,10.27,14.91,17.94,9,25,4,10,2,80,19.16,5.68436,5,5,6,7.68,1.17,8.31,3,2.9,1,60,2.21,0,0,0
2019-06-25,"Standard","Scarab",35,38.76,20,50,40,15,35.6,13.71,11.49,5,110,15.96,19.38,20,12,14.96,17.11,9,25,4,9.65,2,75,30.88,6,5,5,7.3,7.32,1.18,8.44,3.35,2.98,1,54.24507,1.63,0,0,0
2019-06-26,"Standard","Scarab",34.92,34.27,20,46.24,39.68,15,26.67,11.71,10,5,110,27.06,18.94,20,12,15,15.577,9.14,25,4,9.64,2,80,33.36,6,4,5,7.47,7.99,1.24,8.93,4,2.98667,1,50.65,1.96,0,0,0
2019-06-27,"Standard","Scarab",35,34.27,20,45,40,15,24.79,10.52,15,5,104.72283,27.95,18.62,20,12,15,14.78,9.58,25,4,9.64,2,79.64,26.71,6,4,4.04,6.68,9.02,1.43,9,4,2,1,50,1.3,0,0,0
2019-06-28,"Standard","Scarab",35,31.7,20.36,42.59429,39.69,15,24,11.83,15,5,100.26404,32.63,13.25,20,12.78,15,15,9.53,25,4.04,10,1.64005,72.88867,13.44,5.99,4,3.91,5.69,8.16,1.59,9,3.79,2,1,50,1.93,0,0,0
2019-06-29,"Standard","Scarab",35,30,23.7,42,40,15,36.95,13.17,15,5,105,50.88,10,20,14.7,15,15,9.62,25,4.04,9.7,1,75.22,8.52,5,4,5,5,7.04,1.65,9,2.79,2,1,50,1.96,0,0,0
2019-06-30,"Standard","Scarab",34.99,29.35,25,42,40,15,38.71,9.31,14.11,5,100,40,10,20,14.8,15,15,9,24.62,4,9.78,1,79.04,10.81,5,4,5,5,7,2,8,3,2.98,1,52.3518,1.33,0,0,0
2019-07-01,"Standard","Scarab",32.74,28.78,25.37,40,40,15,35.1,9,13.8,5,100,40,10,19.5,10,15,12.06,9,25,4,8,1,77.78,10.81,5,4,5,5.88,7,2,8,3,2.98,1,50,1,0,0,0
2019-07-02,"Standard","Scarab",32.39,29,27.59,42.17966,40,15.86,35.84,9.9,12,5.94,95,40,10,19.88,10,15,12,8.1,25,4,8,1,80,10.65,5,4,5,5,6.66,2,8,3,3,1,50,1,0,0,0
2019-07-03,"Standard","Scarab",34.58,29,29.58,40,40,17,37.02925,12.1,12,5.31,95,37.27,10,20,10,16.57,11.45,6.56,25.22,4,8,1,78,11.23,5,4,5,5.11,6.8,2,8,2.85439,3,1,49.4,1,0,0,0
2019-07-04,"Standard","Scarab",32.72,30,30,40,42,17,40,13,14,5,94.86,40,10,19.72,10,15,12,5.38,25.22,4,8,1.06,77.46,10.82,5,4,5,6.36,5.09,2.21,8,2.78,2.47,1,50,1,0,0,0
2019-07-05,"Standard","Scarab",35,30,29.36,40,42,15.16,40,13.77,14.09891,5,99,33.72,10,19,12.32,15.97,12.03049,5,25,4,8,2,72.17,6.43,4,4.08239,5,6.6,5.63,3,8,2.05596,2,1,50,1,0,0,0
2019-07-06,"Standard","Scarab",35,30,29.25,40,42.36,17,43.06,14.07,12.24,5,99,40,9.34,18.4,15,15,12,5,25,4,8,1.16,75,5.99,4,4.03,4.9,7,5.74,3,7.79,2.57,2,1,54,1,0,0,0
2019-07-07,"Standard","Scarab",34.63,30,29.3,39.42,42,10.45,43.38,12.58,12.07,5,95,40.14,9.4,18.45,15,15.16,12.01,5,25,3.95,7.58,1.39,75.5468,4.54,4,4.6,4.74,7,5.42364,3,7.79,2.62,2,1,53.24,1,0,0,0
2019-07-08,"Standard","Scarab",31.80194,30,25,39.56,40,11.28,41.73,9.51,10,5,90,41.71,9.65,17.13,15,15.66,12.87,5,25,4.22,7.73,2,73.92,5.7,4,5.18,4.02,9.53,6.15,3.49,8,2.68,2,1,50,4.18,0,0,0
2019-07-09,"Standard","Scarab",31.65,30,25,40,40,11.94,40,9.72,9.3,5,90,30,9.77,15,15,16.11,15,5,25,4.42,7.412,2,70,9.77,4.1,5,4,9.75,7.59,4.09,8,2.66,2,1,54.37476,4.18,0,0,0
2019-07-10,"Standard","Scarab",30,30,25,40,44.25,10,40,9.59,5,5,93.91,32.67,9.87,15,14.8,16.92,15,5,25,4.78,7.1,2,70,8.84,5.07,4.4802,4,9,8,4.00588,8.33,2.4,2,1,55.82,4,0,0,0
2019-07-11,"Standard","Scarab",30,30,25,39.82,40,10,40,9.84,8.01,4,90,30,10.44444,15,13.58,15,16.94,5,22.23,4.74,7.1,2,70.69,7.83,6.07,7.56,4,9.81,8,4,8.66,2.86,2,1,57.93394,4,0,0,0
2019-07-12,"Standard","Scarab",30,25,25,40,40,10,40,10.34,5,4,90,30,11.29,14.16,12.27,16.32,20,5,20,4.59,6.82,2,74.72,13.3,6.41,7,4,9.81,8.57,3.62,8.92,2.92,2,1,54.06,4,0,0,0
2019-07-13,"Standard","Scarab",30,26.41,25,40,39,10,39.57,13.08,5,4,99.27005,25.96,13,15,9.76,16.1,20,5,22.60053,4.72,7.18,2,77.69,13.84,5.52,6.58,4,9.98727,8.06,3,9.01,1.93,2,1,55,4,0,0,0
2019-07-14,"Standard","Scarab",29.88,25,25,40,39,10,36.11,16.94405,5,4,97.81,30,10.77,15,9.81,18.86,24,5.13,20,7.53941,7.07,2,78,13.49,8,7.98,4.87,10,9,3,9.43,2,2,1,56.24061,4,0,0,0
2019-07-15,"Standard","Scarab",29.26,25,25,40,39,14.24,38.66,18.39,5,4,100,30,11.44,15,9.81,14.46,20.23,5.68,22.28,6.48,5.45,2,70,12.55,7.16,9.97,4.29643,9.45,9,3,10,3,2,1,58,4.26,0,0,0
2019-07-16,"Standard","Scarab",29.52,25,25,40,38,14.81,38.32,17.76,5,4,100,30,13,15,11.05,13.39,20,6.09,20,7,6.27,2,70,12.03,7.01,9.7,3.24,9.8,9,3,10,2.72,2,1,52.89276,4,0,0,0
2019-07-17,"Standard","Scarab",30,25,25,40,38,14.14,38.35,20,5,4,99.78717,30,15,15,12.03,17.28,20,7,21.9,9.05,6.66,2,70,14.83,6.71,8,3.1,9.198,7.76,3,10,3,2,1,50,4,0,0,0
2019-07-18,"Standard","Scarab",30,25.71,25,40,35,15,36.94,20,5,4,96.18,30,15,15,11.774,20,20,6.86,20,9.05,5,2,70,18.9,7,9.78,3.07,9.86,7,3,10,6.14,2,1,58.26,3.01,0,0,0
2019-07-19,"Standard","Scarab",30,26.91,25,42.55,35.28,15,36.67,20,5.25,4,99,30,15,15,12.11,18.63,20,7.02,20,9.4,5.55,2,69.97,19.38423,6.93,9.27,2.66,10,7,3,9.74,6.67,2.37851,1,58.81,3.52,0,0,0
2019-07-20,"Standard","Scarab",30,29.12,25.5,42.99,35,15,33.46818,20,6.03,4,100,30,15,15,14.54,20,20,6.93,20,9.63,6.34,2,73.03,27.78,7.05,10,3.97,9.28,8.54,3,9.59,6.74,3,1,58,4.32042,0,0,0
